uetr,ts,service,status,msg_type,rail,amount,currency,debtor_account,country,latency_ms
9fo87j41-2661-8176-viu3-51ww29425zz7,2026-07-03T04:11:25.266,settlement,SETTLED,0200,SWIFT,290.91,USD,**************9868,HK,288
1cm30j03-8154-7194-cwn3-16gw78353qw6,2026-07-02T15:14:53.324,gateway,OK,MT103,SWIFT,215.15,USD,**************6355,US,32
1cm30j03-8154-7194-cwn3-16gw78353qw6,2026-07-02T15:14:53.603,auth,OK,MT103,SWIFT,215.15,USD,**************6355,US,54
1cm30j03-8154-7194-cwn3-16gw78353qw6,2026-07-02T15:14:53.721,validation,OK,MT103,SWIFT,215.15,USD,**************6355,US,66
1cm30j03-8154-7194-cwn3-16gw78353qw6,2026-07-02T15:14:53.806,aml,OK,MT103,SWIFT,215.15,USD,**************6355,US,135
1cm30j03-8154-7194-cwn3-16gw78353qw6,2026-07-02T15:14:54.042,payment-hub,OK,MT103,SWIFT,215.15,USD,**************6355,US,47
1cm30j03-8154-7194-cwn3-16gw78353qw6,2026-07-02T15:14:54.151,core-banking,OK,MT103,SWIFT,215.15,USD,**************6355,US,75
1cm30j03-8154-7194-cwn3-16gw78353qw6,2026-07-02T15:14:54.195,settlement,SETTLED,MT103,SWIFT,215.15,USD,**************6355,US,76
2sg40l82-7875-2209-fer1-52av01230nm5,2026-07-09T01:13:04.204,gateway,OK,MT103,FAST,258.96,GBP,**************0008,SG,23
2sg40l82-7875-2209-fer1-52av01230nm5,2026-07-09T01:13:04.344,auth,OK,MT103,FAST,258.96,GBP,**************0008,SG,88
2sg40l82-7875-2209-fer1-52av01230nm5,2026-07-09T01:13:04.477,validation,OK,MT103,FAST,258.96,GBP,**************0008,SG,109
2sg40l82-7875-2209-fer1-52av01230nm5,2026-07-09T01:13:04.557,aml,TIMEOUT,MT103,FAST,258.96,GBP,**************0008,SG,30000
2sg40l82-7875-2209-fer1-52av01230nm5,2026-07-09T01:13:04.709,payment-hub,FAILED,MT103,FAST,258.96,GBP,**************0008,SG,103
3vm48u46-5928-1446-msi8-16ig49605oh7,2026-07-12T00:46:42.137,gateway,OK,pacs.008,FAST,674.72,SGD,**************8296,SG,48
3vm48u46-5928-1446-msi8-16ig49605oh7,2026-07-12T00:46:42.228,auth,OK,pacs.008,FAST,674.72,SGD,**************8296,SG,41
3vm48u46-5928-1446-msi8-16ig49605oh7,2026-07-12T00:46:42.295,validation,OK,pacs.008,FAST,674.72,SGD,**************8296,SG,40
3vm48u46-5928-1446-msi8-16ig49605oh7,2026-07-12T00:46:42.357,aml,OK,pacs.008,FAST,674.72,SGD,**************8296,SG,239
3vm48u46-5928-1446-msi8-16ig49605oh7,2026-07-12T00:46:42.429,payment-hub,OK,pacs.008,FAST,674.72,SGD,**************8296,SG,51
3vm48u46-5928-1446-msi8-16ig49605oh7,2026-07-12T00:46:42.482,core-banking,OK,pacs.008,FAST,674.72,SGD,**************8296,SG,184
3vm48u46-5928-1446-msi8-16ig49605oh7,2026-07-12T00:46:42.593,settlement,SETTLED,pacs.008,FAST,674.72,SGD,**************8296,SG,341
2mj01p64-6726-7249-lut5-32qs77071al7,2026-07-05T16:53:43.022,gateway,OK,pacs.008,FAST,790.31,USD,**************7183,SG,18
2mj01p64-6726-7249-lut5-32qs77071al7,2026-07-05T16:53:43.072,auth,OK,pacs.008,FAST,790.31,USD,**************7183,SG,41
2mj01p64-6726-7249-lut5-32qs77071al7,2026-07-05T16:53:43.219,validation,OK,pacs.008,FAST,790.31,USD,**************7183,SG,72
2mj01p64-6726-7249-lut5-32qs77071al7,2026-07-05T16:53:43.275,aml,OK,pacs.008,FAST,790.31,USD,**************7183,SG,106
2mj01p64-6726-7249-lut5-32qs77071al7,2026-07-05T16:53:43.390,payment-hub,OK,pacs.008,FAST,790.31,USD,**************7183,SG,42
2mj01p64-6726-7249-lut5-32qs77071al7,2026-07-05T16:53:43.478,core-banking,OK,pacs.008,FAST,790.31,USD,**************7183,SG,231
2mj01p64-6726-7249-lut5-32qs77071al7,2026-07-05T16:53:43.551,settlement,SETTLED,pacs.008,FAST,790.31,USD,**************7183,SG,111
1es55y44-9594-9384-crw9-35qk57418ss8,2026-07-09T22:38:52.211,gateway,OK,pacs.008,SWIFT,220.62,MYR,**************1067,IN,21
1es55y44-9594-9384-crw9-35qk57418ss8,2026-07-09T22:38:52.293,auth,OK,pacs.008,SWIFT,220.62,MYR,**************1067,IN,55
1es55y44-9594-9384-crw9-35qk57418ss8,2026-07-09T22:38:52.412,validation,OK,pacs.008,SWIFT,220.62,MYR,**************1067,IN,38
1es55y44-9594-9384-crw9-35qk57418ss8,2026-07-09T22:38:52.715,aml,OK,pacs.008,SWIFT,220.62,MYR,**************1067,IN,147
1es55y44-9594-9384-crw9-35qk57418ss8,2026-07-09T22:38:52.785,payment-hub,OK,pacs.008,SWIFT,220.62,MYR,**************1067,IN,138
1es55y44-9594-9384-crw9-35qk57418ss8,2026-07-09T22:38:52.849,core-banking,OK,pacs.008,SWIFT,220.62,MYR,**************1067,IN,110
1es55y44-9594-9384-crw9-35qk57418ss8,2026-07-09T22:38:52.936,settlement,SETTLED,pacs.008,SWIFT,220.62,MYR,**************1067,IN,185
1hi52a60-0325-8568-cyj4-79hl81095sh2,2026-07-14T22:32:58.550,gateway,OK,pacs.008,SWIFT,297.7,MYR,**************1687,GB,26
1hi52a60-0325-8568-cyj4-79hl81095sh2,2026-07-14T22:32:58.661,auth,OK,pacs.008,SWIFT,297.7,MYR,**************1687,GB,32
1hi52a60-0325-8568-cyj4-79hl81095sh2,2026-07-14T22:32:58.784,validation,OK,pacs.008,SWIFT,297.7,MYR,**************1687,GB,36
1hi52a60-0325-8568-cyj4-79hl81095sh2,2026-07-14T22:32:58.929,aml,OK,pacs.008,SWIFT,297.7,MYR,**************1687,GB,282
1hi52a60-0325-8568-cyj4-79hl81095sh2,2026-07-14T22:32:59.032,payment-hub,OK,pacs.008,SWIFT,297.7,MYR,**************1687,GB,111
1hi52a60-0325-8568-cyj4-79hl81095sh2,2026-07-14T22:32:59.144,core-banking,OK,pacs.008,SWIFT,297.7,MYR,**************1687,GB,240
1hi52a60-0325-8568-cyj4-79hl81095sh2,2026-07-14T22:32:59.250,settlement,SETTLED,pacs.008,SWIFT,297.7,MYR,**************1687,GB,75
7pv28t91-2832-8865-ewr9-89to05156bt9,2026-07-03T23:09:56.041,gateway,OK,pacs.008,SWIFT,276.33,SGD,**************1979,SG,25
7pv28t91-2832-8865-ewr9-89to05156bt9,2026-07-03T23:09:56.106,auth,OK,pacs.008,SWIFT,276.33,SGD,**************1979,SG,24
7pv28t91-2832-8865-ewr9-89to05156bt9,2026-07-03T23:09:56.234,validation,OK,pacs.008,SWIFT,276.33,SGD,**************1979,SG,120
7pv28t91-2832-8865-ewr9-89to05156bt9,2026-07-03T23:09:56.311,aml,OK,pacs.008,SWIFT,276.33,SGD,**************1979,SG,47
7pv28t91-2832-8865-ewr9-89to05156bt9,2026-07-03T23:09:56.394,payment-hub,OK,pacs.008,SWIFT,276.33,SGD,**************1979,SG,91
7pv28t91-2832-8865-ewr9-89to05156bt9,2026-07-03T23:09:56.431,core-banking,OK,pacs.008,SWIFT,276.33,SGD,**************1979,SG,93
7pv28t91-2832-8865-ewr9-89to05156bt9,2026-07-03T23:09:56.481,settlement,SETTLED,pacs.008,SWIFT,276.33,SGD,**************1979,SG,361
1kh93l86-9700-7146-kep3-05sl62103yg9,2026-07-11T10:26:13.657,gateway,OK,pacs.008,FAST,92.71,USD,**************5440,SG,42
1kh93l86-9700-7146-kep3-05sl62103yg9,2026-07-11T10:26:13.911,auth,OK,pacs.008,FAST,92.71,USD,**************5440,SG,89
1kh93l86-9700-7146-kep3-05sl62103yg9,2026-07-11T10:26:14.139,validation,OK,pacs.008,FAST,92.71,USD,**************5440,SG,110
1kh93l86-9700-7146-kep3-05sl62103yg9,2026-07-11T10:26:14.223,aml,TIMEOUT,pacs.008,FAST,92.71,USD,**************5440,SG,30000
1kh93l86-9700-7146-kep3-05sl62103yg9,2026-07-11T10:26:14.292,payment-hub,FAILED,pacs.008,FAST,92.71,USD,**************5440,SG,145
9rx28e40-9759-5466-ylh4-05si18903rs9,2026-07-05T06:43:16.184,gateway,OK,pacs.008,FAST,739.19,USD,**************2332,SG,57
9rx28e40-9759-5466-ylh4-05si18903rs9,2026-07-05T06:43:16.261,auth,OK,pacs.008,FAST,739.19,USD,**************2332,SG,24
9rx28e40-9759-5466-ylh4-05si18903rs9,2026-07-05T06:43:16.522,validation,OK,pacs.008,FAST,739.19,USD,**************2332,SG,78
9rx28e40-9759-5466-ylh4-05si18903rs9,2026-07-05T06:43:16.743,aml,OK,pacs.008,FAST,739.19,USD,**************2332,SG,296
9rx28e40-9759-5466-ylh4-05si18903rs9,2026-07-05T06:43:16.846,payment-hub,OK,pacs.008,FAST,739.19,USD,**************2332,SG,36
9rx28e40-9759-5466-ylh4-05si18903rs9,2026-07-05T06:43:16.889,core-banking,OK,pacs.008,FAST,739.19,USD,**************2332,SG,249
9rx28e40-9759-5466-ylh4-05si18903rs9,2026-07-05T06:43:16.962,settlement,SETTLED,pacs.008,FAST,739.19,USD,**************2332,SG,214
5rf54l42-7208-6337-ixf5-96qp99778ox5,2026-07-06T19:25:22.172,gateway,OK,pacs.008,FAST,979.73,SGD,**************6053,HK,33
5rf54l42-7208-6337-ixf5-96qp99778ox5,2026-07-06T19:25:22.332,auth,OK,pacs.008,FAST,979.73,SGD,**************6053,HK,52
5rf54l42-7208-6337-ixf5-96qp99778ox5,2026-07-06T19:25:22.436,validation,OK,pacs.008,FAST,979.73,SGD,**************6053,HK,37
5rf54l42-7208-6337-ixf5-96qp99778ox5,2026-07-06T19:25:22.639,aml,OK,pacs.008,FAST,979.73,SGD,**************6053,HK,223
5rf54l42-7208-6337-ixf5-96qp99778ox5,2026-07-06T19:25:22.715,payment-hub,OK,pacs.008,FAST,979.73,SGD,**************6053,HK,142
5rf54l42-7208-6337-ixf5-96qp99778ox5,2026-07-06T19:25:22.984,core-banking,OK,pacs.008,FAST,979.73,SGD,**************6053,HK,62
5rf54l42-7208-6337-ixf5-96qp99778ox5,2026-07-06T19:25:23.124,settlement,SETTLED,pacs.008,FAST,979.73,SGD,**************6053,HK,393
9dw86s21-7718-8243-wck6-48lm83977ko8,2026-07-07T11:24:08.285,gateway,OK,MT103,FAST,1426.64,EUR,**************6578,SG,16
9dw86s21-7718-8243-wck6-48lm83977ko8,2026-07-07T11:24:08.383,auth,OK,MT103,FAST,1426.64,EUR,**************6578,SG,54
9dw86s21-7718-8243-wck6-48lm83977ko8,2026-07-07T11:24:08.456,validation,OK,MT103,FAST,1426.64,EUR,**************6578,SG,105
9dw86s21-7718-8243-wck6-48lm83977ko8,2026-07-07T11:24:08.529,aml,OK,MT103,FAST,1426.64,EUR,**************6578,SG,297
9dw86s21-7718-8243-wck6-48lm83977ko8,2026-07-07T11:24:08.604,payment-hub,OK,MT103,FAST,1426.64,EUR,**************6578,SG,40
9dw86s21-7718-8243-wck6-48lm83977ko8,2026-07-07T11:24:08.691,core-banking,OK,MT103,FAST,1426.64,EUR,**************6578,SG,137
9dw86s21-7718-8243-wck6-48lm83977ko8,2026-07-07T11:24:08.975,settlement,SETTLED,MT103,FAST,1426.64,EUR,**************6578,SG,269
1rz71c32-9526-4340-fvk9-10bz46554sn9,2026-07-05T01:09:03.629,gateway,OK,pacs.008,SWIFT,3041.53,USD,**************4865,SG,32
1rz71c32-9526-4340-fvk9-10bz46554sn9,2026-07-05T01:09:03.703,auth,OK,pacs.008,SWIFT,3041.53,USD,**************4865,SG,44
1rz71c32-9526-4340-fvk9-10bz46554sn9,2026-07-05T01:09:03.855,validation,OK,pacs.008,SWIFT,3041.53,USD,**************4865,SG,49
1rz71c32-9526-4340-fvk9-10bz46554sn9,2026-07-05T01:09:03.962,aml,OK,pacs.008,SWIFT,3041.53,USD,**************4865,SG,135
1rz71c32-9526-4340-fvk9-10bz46554sn9,2026-07-05T01:09:04.011,payment-hub,OK,pacs.008,SWIFT,3041.53,USD,**************4865,SG,75
1rz71c32-9526-4340-fvk9-10bz46554sn9,2026-07-05T01:09:04.103,core-banking,OK,pacs.008,SWIFT,3041.53,USD,**************4865,SG,209
1rz71c32-9526-4340-fvk9-10bz46554sn9,2026-07-05T01:09:04.178,settlement,SETTLED,pacs.008,SWIFT,3041.53,USD,**************4865,SG,366
2mm04t94-5932-3979-onq5-84zn64975hj2,2026-07-14T02:14:56.368,gateway,OK,pacs.008,FAST,432.95,MYR,**************2320,SG,19
2mm04t94-5932-3979-onq5-84zn64975hj2,2026-07-14T02:14:56.435,auth,OK,pacs.008,FAST,432.95,MYR,**************2320,SG,68
2mm04t94-5932-3979-onq5-84zn64975hj2,2026-07-14T02:14:56.607,validation,OK,pacs.008,FAST,432.95,MYR,**************2320,SG,69
2mm04t94-5932-3979-onq5-84zn64975hj2,2026-07-14T02:14:56.660,aml,OK,pacs.008,FAST,432.95,MYR,**************2320,SG,244
2mm04t94-5932-3979-onq5-84zn64975hj2,2026-07-14T02:15:26.675,payment-hub,OK,pacs.008,FAST,432.95,MYR,**************2320,SG,91
2mm04t94-5932-3979-onq5-84zn64975hj2,2026-07-14T02:15:56.695,core-banking,OK,pacs.008,FAST,432.95,MYR,**************2320,SG,171
2mm04t94-5932-3979-onq5-84zn64975hj2,2026-07-14T02:15:56.933,settlement,SETTLED,pacs.008,FAST,432.95,MYR,**************2320,SG,317
2nf03s85-8367-0861-wwc1-36wp63485qq7,2026-07-11T03:26:48.571,gateway,OK,MT103,FAST,1268.41,USD,**************9252,SG,16
2nf03s85-8367-0861-wwc1-36wp63485qq7,2026-07-11T03:26:48.637,auth,OK,MT103,FAST,1268.41,USD,**************9252,SG,67
2nf03s85-8367-0861-wwc1-36wp63485qq7,2026-07-11T03:26:48.763,validation,OK,MT103,FAST,1268.41,USD,**************9252,SG,100
2nf03s85-8367-0861-wwc1-36wp63485qq7,2026-07-11T03:26:48.816,aml,OK,MT103,FAST,1268.41,USD,**************9252,SG,281
2nf03s85-8367-0861-wwc1-36wp63485qq7,2026-07-11T03:26:48.990,payment-hub,OK,MT103,FAST,1268.41,USD,**************9252,SG,127
2nf03s85-8367-0861-wwc1-36wp63485qq7,2026-07-11T03:26:49.151,core-banking,OK,MT103,FAST,1268.41,USD,**************9252,SG,76
2nf03s85-8367-0861-wwc1-36wp63485qq7,2026-07-11T03:26:49.188,settlement,SETTLED,MT103,FAST,1268.41,USD,**************9252,SG,103
1jz08f22-6628-2417-rzk9-24yn74521zo3,2026-07-12T08:41:53.920,gateway,OK,pacs.008,FAST,429.0,USD,**************2117,SG,47
1jz08f22-6628-2417-rzk9-24yn74521zo3,2026-07-12T08:41:54.011,auth,OK,pacs.008,FAST,429.0,USD,**************2117,SG,67
1jz08f22-6628-2417-rzk9-24yn74521zo3,2026-07-12T08:41:54.101,validation,OK,pacs.008,FAST,429.0,USD,**************2117,SG,68
1jz08f22-6628-2417-rzk9-24yn74521zo3,2026-07-12T08:41:54.326,aml,OK,pacs.008,FAST,429.0,USD,**************2117,SG,171
1jz08f22-6628-2417-rzk9-24yn74521zo3,2026-07-12T08:41:54.396,payment-hub,OK,pacs.008,FAST,429.0,USD,**************2117,SG,85
1jz08f22-6628-2417-rzk9-24yn74521zo3,2026-07-12T08:41:54.515,core-banking,OK,pacs.008,FAST,429.0,USD,**************2117,SG,151
1jz08f22-6628-2417-rzk9-24yn74521zo3,2026-07-12T08:41:54.772,settlement,SETTLED,pacs.008,FAST,429.0,USD,**************2117,SG,127
7hy14e84-2633-8823-kxv9-60ql33800lo3,2026-07-08T08:15:05.293,gateway,OK,0200,SWIFT,273.14,SGD,**************0663,SG,44
7hy14e84-2633-8823-kxv9-60ql33800lo3,2026-07-08T08:15:05.414,auth,OK,0200,SWIFT,273.14,SGD,**************0663,SG,31
7hy14e84-2633-8823-kxv9-60ql33800lo3,2026-07-08T08:15:05.460,validation,OK,0200,SWIFT,273.14,SGD,**************0663,SG,25
7hy14e84-2633-8823-kxv9-60ql33800lo3,2026-07-08T08:15:35.497,aml,OK,0200,SWIFT,273.14,SGD,**************0663,SG,262
7hy14e84-2633-8823-kxv9-60ql33800lo3,2026-07-08T08:15:35.574,payment-hub,OK,0200,SWIFT,273.14,SGD,**************0663,SG,91
7hy14e84-2633-8823-kxv9-60ql33800lo3,2026-07-08T08:15:35.734,core-banking,OK,0200,SWIFT,273.14,SGD,**************0663,SG,224
7hy14e84-2633-8823-kxv9-60ql33800lo3,2026-07-08T08:15:35.806,settlement,SETTLED,0200,SWIFT,273.14,SGD,**************0663,SG,348
0nn76k98-3999-7479-aaj9-17sy36630nm1,2026-07-02T20:58:26.951,gateway,OK,pacs.008,SWIFT,482.88,SGD,**************6594,HK,29
0nn76k98-3999-7479-aaj9-17sy36630nm1,2026-07-02T20:58:27.111,auth,OK,pacs.008,SWIFT,482.88,SGD,**************6594,HK,90
0nn76k98-3999-7479-aaj9-17sy36630nm1,2026-07-02T20:58:27.410,validation,OK,pacs.008,SWIFT,482.88,SGD,**************6594,HK,73
0nn76k98-3999-7479-aaj9-17sy36630nm1,2026-07-02T20:58:27.466,aml,OK,pacs.008,SWIFT,482.88,SGD,**************6594,HK,286
0nn76k98-3999-7479-aaj9-17sy36630nm1,2026-07-02T20:58:27.543,payment-hub,OK,pacs.008,SWIFT,482.88,SGD,**************6594,HK,58
0nn76k98-3999-7479-aaj9-17sy36630nm1,2026-07-02T20:58:27.613,core-banking,OK,pacs.008,SWIFT,482.88,SGD,**************6594,HK,224
0nn76k98-3999-7479-aaj9-17sy36630nm1,2026-07-02T20:58:27.670,settlement,SETTLED,pacs.008,SWIFT,482.88,SGD,**************6594,HK,206
6ff91z52-3186-0248-alq0-48ab67042ht7,2026-07-08T18:25:18.064,gateway,OK,pacs.008,FAST,174.83,MYR,**************4373,SG,49
6ff91z52-3186-0248-alq0-48ab67042ht7,2026-07-08T18:25:18.182,auth,OK,pacs.008,FAST,174.83,MYR,**************4373,SG,84
6ff91z52-3186-0248-alq0-48ab67042ht7,2026-07-08T18:25:18.233,validation,OK,pacs.008,FAST,174.83,MYR,**************4373,SG,53
6ff91z52-3186-0248-alq0-48ab67042ht7,2026-07-08T18:25:18.287,aml,OK,pacs.008,FAST,174.83,MYR,**************4373,SG,187
6ff91z52-3186-0248-alq0-48ab67042ht7,2026-07-08T18:25:18.378,payment-hub,OK,pacs.008,FAST,174.83,MYR,**************4373,SG,102
6ff91z52-3186-0248-alq0-48ab67042ht7,2026-07-08T18:25:18.442,core-banking,OK,pacs.008,FAST,174.83,MYR,**************4373,SG,219
6ff91z52-3186-0248-alq0-48ab67042ht7,2026-07-08T18:25:18.501,settlement,SETTLED,pacs.008,FAST,174.83,MYR,**************4373,SG,124
9bj37o24-2648-0459-gfw0-49pa62659jd1,2026-07-13T17:28:38.847,gateway,OK,pacs.008,SWIFT,498.85,SGD,**************1068,SG,40
9bj37o24-2648-0459-gfw0-49pa62659jd1,2026-07-13T17:28:38.929,auth,OK,pacs.008,SWIFT,498.85,SGD,**************1068,SG,42
9bj37o24-2648-0459-gfw0-49pa62659jd1,2026-07-13T17:28:39.045,validation,OK,pacs.008,SWIFT,498.85,SGD,**************1068,SG,45
9bj37o24-2648-0459-gfw0-49pa62659jd1,2026-07-13T17:29:09.084,aml,OK,pacs.008,SWIFT,498.85,SGD,**************1068,SG,233
9bj37o24-2648-0459-gfw0-49pa62659jd1,2026-07-13T17:29:09.121,payment-hub,OK,pacs.008,SWIFT,498.85,SGD,**************1068,SG,145
9bj37o24-2648-0459-gfw0-49pa62659jd1,2026-07-13T17:29:09.410,core-banking,OK,pacs.008,SWIFT,498.85,SGD,**************1068,SG,195
9bj37o24-2648-0459-gfw0-49pa62659jd1,2026-07-13T17:29:09.554,settlement,SETTLED,pacs.008,SWIFT,498.85,SGD,**************1068,SG,318
9xn95q90-6782-6188-kus8-83uq16158eu1,2026-07-04T17:36:23.574,gateway,OK,0200,SWIFT,752.53,SGD,**************7049,MY,48
9xn95q90-6782-6188-kus8-83uq16158eu1,2026-07-04T17:36:23.793,auth,OK,0200,SWIFT,752.53,SGD,**************7049,MY,47
9xn95q90-6782-6188-kus8-83uq16158eu1,2026-07-04T17:36:23.822,validation,OK,0200,SWIFT,752.53,SGD,**************7049,MY,99
9xn95q90-6782-6188-kus8-83uq16158eu1,2026-07-04T17:36:23.883,aml,OK,0200,SWIFT,752.53,SGD,**************7049,MY,240
9xn95q90-6782-6188-kus8-83uq16158eu1,2026-07-04T17:36:23.966,payment-hub,OK,0200,SWIFT,752.53,SGD,**************7049,MY,98
9xn95q90-6782-6188-kus8-83uq16158eu1,2026-07-04T17:36:24.086,core-banking,OK,0200,SWIFT,752.53,SGD,**************7049,MY,62
9xn95q90-6782-6188-kus8-83uq16158eu1,2026-07-04T17:36:24.143,settlement,SETTLED,0200,SWIFT,752.53,SGD,**************7049,MY,86
5xt74y11-9790-5099-gdz7-82sb48964st0,2026-07-08T19:41:02.392,gateway,OK,MT103,SWIFT,3078.62,MYR,**************4875,SG,40
5xt74y11-9790-5099-gdz7-82sb48964st0,2026-07-08T19:41:02.455,auth,OK,MT103,SWIFT,3078.62,MYR,**************4875,SG,35
5xt74y11-9790-5099-gdz7-82sb48964st0,2026-07-08T19:41:02.537,validation,OK,MT103,SWIFT,3078.62,MYR,**************4875,SG,59
5xt74y11-9790-5099-gdz7-82sb48964st0,2026-07-08T19:41:02.564,aml,OK,MT103,SWIFT,3078.62,MYR,**************4875,SG,163
5xt74y11-9790-5099-gdz7-82sb48964st0,2026-07-08T19:41:02.629,payment-hub,OK,MT103,SWIFT,3078.62,MYR,**************4875,SG,68
5xt74y11-9790-5099-gdz7-82sb48964st0,2026-07-08T19:41:02.714,core-banking,OK,MT103,SWIFT,3078.62,MYR,**************4875,SG,243
5xt74y11-9790-5099-gdz7-82sb48964st0,2026-07-08T19:41:02.736,settlement,SETTLED,MT103,SWIFT,3078.62,MYR,**************4875,SG,96
9uk85x31-8314-0110-jrt5-96ty06713cl5,2026-07-02T01:25:28.471,gateway,OK,pacs.008,SWIFT,629.08,GBP,**************2610,HK,41
9uk85x31-8314-0110-jrt5-96ty06713cl5,2026-07-02T01:25:28.593,auth,OK,pacs.008,SWIFT,629.08,GBP,**************2610,HK,56
9uk85x31-8314-0110-jrt5-96ty06713cl5,2026-07-02T01:25:28.843,validation,OK,pacs.008,SWIFT,629.08,GBP,**************2610,HK,113
9uk85x31-8314-0110-jrt5-96ty06713cl5,2026-07-02T01:25:28.929,aml,TIMEOUT,pacs.008,SWIFT,629.08,GBP,**************2610,HK,30000
9uk85x31-8314-0110-jrt5-96ty06713cl5,2026-07-02T01:25:29.014,payment-hub,FAILED,pacs.008,SWIFT,629.08,GBP,**************2610,HK,70
5ml10e27-5210-4920-tkr9-79cq65065gr2,2026-07-08T00:33:04.085,gateway,OK,pacs.008,SWIFT,51.36,SGD,**************7553,SG,44
5ml10e27-5210-4920-tkr9-79cq65065gr2,2026-07-08T00:33:04.182,auth,OK,pacs.008,SWIFT,51.36,SGD,**************7553,SG,37
5ml10e27-5210-4920-tkr9-79cq65065gr2,2026-07-08T00:33:04.236,validation,OK,pacs.008,SWIFT,51.36,SGD,**************7553,SG,98
5ml10e27-5210-4920-tkr9-79cq65065gr2,2026-07-08T00:33:04.320,aml,OK,pacs.008,SWIFT,51.36,SGD,**************7553,SG,176
