uetr,ts,service,status,msg_type,rail,amount,currency,debtor_account,country,latency_ms
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T05:53:32.390,settlement,SETTLED,MT103,SWIFT,256.14,GBP,**************7299,SG,194
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T23:48:40.989,gateway,OK,0200,FAST,1082.75,MYR,**************7232,SG,34
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T23:48:41.068,auth,OK,0200,FAST,1082.75,MYR,**************7232,SG,26
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T23:48:41.257,validation,OK,0200,FAST,1082.75,MYR,**************7232,SG,62
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T23:48:41.342,aml,TIMEOUT,0200,FAST,1082.75,MYR,**************7232,SG,30000
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T23:48:41.641,payment-hub,FAILED,0200,FAST,1082.75,MYR,**************7232,SG,104
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-07T09:19:48.957,gateway,OK,MT103,CARDS,728.84,SGD,**************8737,MY,38
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-07T09:19:49.109,auth,OK,MT103,CARDS,728.84,SGD,**************8737,MY,90
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-07T09:19:49.443,validation,OK,MT103,CARDS,728.84,SGD,**************8737,MY,49
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-07T09:19:49.712,aml,OK,MT103,CARDS,728.84,SGD,**************8737,MY,83
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-07T09:19:49.807,payment-hub,OK,MT103,CARDS,728.84,SGD,**************8737,MY,39
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-07T09:19:49.922,core-banking,OK,MT103,CARDS,728.84,SGD,**************8737,MY,67
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-07T09:19:50.158,settlement,SETTLED,MT103,CARDS,728.84,SGD,**************8737,MY,238
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T06:05:56.528,gateway,OK,pacs.008,FAST,2355.07,EUR,**************9093,GB,60
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T06:05:56.576,auth,OK,pacs.008,FAST,2355.07,EUR,**************9093,GB,61
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T06:05:56.744,validation,OK,pacs.008,FAST,2355.07,EUR,**************9093,GB,89
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T06:05:56.827,aml,TIMEOUT,pacs.008,FAST,2355.07,EUR,**************9093,GB,30000
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T06:05:56.986,payment-hub,FAILED,pacs.008,FAST,2355.07,EUR,**************9093,GB,146
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T20:32:48.207,gateway,OK,MT103,SWIFT,568.78,SGD,**************4153,GB,22
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T20:32:48.311,auth,OK,MT103,SWIFT,568.78,SGD,**************4153,GB,70
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T20:32:48.570,validation,OK,MT103,SWIFT,568.78,SGD,**************4153,GB,99
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T20:32:48.670,aml,OK,MT103,SWIFT,568.78,SGD,**************4153,GB,156
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T20:32:48.750,payment-hub,OK,MT103,SWIFT,568.78,SGD,**************4153,GB,30
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T20:32:48.791,core-banking,OK,MT103,SWIFT,568.78,SGD,**************4153,GB,144
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T20:32:48.838,settlement,SETTLED,MT103,SWIFT,568.78,SGD,**************4153,GB,352
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-13T18:01:52.164,gateway,OK,pacs.008,FAST,240.39,SGD,**************1535,SG,49
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-13T18:01:52.236,auth,OK,pacs.008,FAST,240.39,SGD,**************1535,SG,50
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-13T18:01:52.346,validation,OK,pacs.008,FAST,240.39,SGD,**************1535,SG,65
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-13T18:01:52.419,aml,OK,pacs.008,FAST,240.39,SGD,**************1535,SG,195
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-13T18:01:52.562,payment-hub,OK,pacs.008,FAST,240.39,SGD,**************1535,SG,49
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-13T18:01:52.713,core-banking,OK,pacs.008,FAST,240.39,SGD,**************1535,SG,199
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-13T18:01:52.785,settlement,SETTLED,pacs.008,FAST,240.39,SGD,**************1535,SG,97
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-11T09:20:59.988,gateway,OK,MT103,FAST,323.43,SGD,**************3653,IN,32
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-11T09:21:00.097,auth,OK,MT103,FAST,323.43,SGD,**************3653,IN,20
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-11T09:21:00.234,validation,OK,MT103,FAST,323.43,SGD,**************3653,IN,32
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-11T09:21:00.357,aml,OK,MT103,FAST,323.43,SGD,**************3653,IN,139
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-11T09:21:00.454,payment-hub,OK,MT103,FAST,323.43,SGD,**************3653,IN,65
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-11T09:21:00.533,core-banking,OK,MT103,FAST,323.43,SGD,**************3653,IN,233
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-11T09:21:00.720,settlement,SETTLED,MT103,FAST,323.43,SGD,**************3653,IN,317
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T03:41:16.665,gateway,OK,pacs.008,FAST,3894.75,USD,**************0431,SG,60
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T03:41:16.731,auth,OK,pacs.008,FAST,3894.75,USD,**************0431,SG,39
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T03:41:16.939,validation,OK,pacs.008,FAST,3894.75,USD,**************0431,SG,120
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T03:41:17.183,aml,OK,pacs.008,FAST,3894.75,USD,**************0431,SG,268
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T03:41:17.437,payment-hub,OK,pacs.008,FAST,3894.75,USD,**************0431,SG,40
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T03:41:17.483,core-banking,OK,pacs.008,FAST,3894.75,USD,**************0431,SG,76
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T03:41:17.556,settlement,SETTLED,pacs.008,FAST,3894.75,USD,**************0431,SG,378
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T19:09:49.374,gateway,OK,pacs.008,FAST,336.52,SGD,**************3170,SG,54
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T19:09:49.644,auth,OK,pacs.008,FAST,336.52,SGD,**************3170,SG,22
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T19:09:49.673,validation,OK,pacs.008,FAST,336.52,SGD,**************3170,SG,38
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T19:09:49.805,aml,OK,pacs.008,FAST,336.52,SGD,**************3170,SG,224
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T19:09:49.830,payment-hub,OK,pacs.008,FAST,336.52,SGD,**************3170,SG,85
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T19:09:49.921,core-banking,OK,pacs.008,FAST,336.52,SGD,**************3170,SG,157
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T19:09:50.011,settlement,SETTLED,pacs.008,FAST,336.52,SGD,**************3170,SG,63
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T06:51:55.640,gateway,OK,pacs.008,FAST,182.55,SGD,**************8225,SG,20
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T06:51:55.704,auth,OK,pacs.008,FAST,182.55,SGD,**************8225,SG,42
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T06:51:55.793,validation,OK,pacs.008,FAST,182.55,SGD,**************8225,SG,119
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T06:51:55.861,aml,OK,pacs.008,FAST,182.55,SGD,**************8225,SG,233
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T06:51:55.947,payment-hub,OK,pacs.008,FAST,182.55,SGD,**************8225,SG,44
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T06:51:56.204,core-banking,OK,pacs.008,FAST,182.55,SGD,**************8225,SG,216
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T06:51:56.275,settlement,SETTLED,pacs.008,FAST,182.55,SGD,**************8225,SG,323
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:30:42.382,gateway,OK,MT103,SWIFT,1040.18,MYR,**************2742,HK,53
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:30:42.478,auth,OK,MT103,SWIFT,1040.18,MYR,**************2742,HK,32
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:30:42.574,validation,OK,MT103,SWIFT,1040.18,MYR,**************2742,HK,55
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:30:42.686,aml,OK,MT103,SWIFT,1040.18,MYR,**************2742,HK,84
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:30:42.768,payment-hub,OK,MT103,SWIFT,1040.18,MYR,**************2742,HK,61
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:30:42.826,core-banking,OK,MT103,SWIFT,1040.18,MYR,**************2742,HK,170
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:30:42.916,settlement,SETTLED,MT103,SWIFT,1040.18,MYR,**************2742,HK,75
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T06:45:58.404,gateway,OK,MT103,FAST,178.6,MYR,**************2711,SG,33
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T06:45:58.457,auth,OK,MT103,FAST,178.6,MYR,**************2711,SG,24
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T06:45:58.583,validation,OK,MT103,FAST,178.6,MYR,**************2711,SG,116
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T06:45:58.839,aml,TIMEOUT,MT103,FAST,178.6,MYR,**************2711,SG,30000
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-12T06:45:58.899,payment-hub,FAILED,MT103,FAST,178.6,MYR,**************2711,SG,135
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T12:43:17.819,gateway,OK,pacs.008,SWIFT,237.26,USD,**************6394,SG,41
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T12:43:17.889,auth,OK,pacs.008,SWIFT,237.26,USD,**************6394,SG,22
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T12:43:18.063,validation,OK,pacs.008,SWIFT,237.26,USD,**************6394,SG,89
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T12:43:18.188,aml,OK,pacs.008,SWIFT,237.26,USD,**************6394,SG,84
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T12:43:18.267,payment-hub,OK,pacs.008,SWIFT,237.26,USD,**************6394,SG,37
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T12:43:18.333,core-banking,OK,pacs.008,SWIFT,237.26,USD,**************6394,SG,201
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T12:43:18.459,settlement,SETTLED,pacs.008,SWIFT,237.26,USD,**************6394,SG,362
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T10:15:49.430,gateway,OK,pacs.008,FAST,1235.36,USD,**************2795,MY,22
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T10:15:49.515,auth,OK,pacs.008,FAST,1235.36,USD,**************2795,MY,88
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T10:15:49.602,validation,REJECTED,pacs.008,FAST,1235.36,USD,**************2795,MY,42
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T02:08:40.207,gateway,OK,pacs.008,SWIFT,231.17,USD,**************6224,IN,45
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T02:08:40.308,auth,OK,pacs.008,SWIFT,231.17,USD,**************6224,IN,36
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T02:08:40.411,validation,REJECTED,pacs.008,SWIFT,231.17,USD,**************6224,IN,26
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:13:42.076,gateway,OK,0200,FAST,2047.57,EUR,**************6600,MY,46
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:13:42.145,auth,OK,0200,FAST,2047.57,EUR,**************6600,MY,28
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:13:42.320,validation,OK,0200,FAST,2047.57,EUR,**************6600,MY,80
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:13:42.619,aml,OK,0200,FAST,2047.57,EUR,**************6600,MY,184
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:13:42.675,payment-hub,OK,0200,FAST,2047.57,EUR,**************6600,MY,143
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:13:42.752,core-banking,OK,0200,FAST,2047.57,EUR,**************6600,MY,95
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:13:42.822,settlement,SETTLED,0200,FAST,2047.57,EUR,**************6600,MY,355
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-08T05:45:54.308,gateway,OK,pacs.008,FAST,1624.8,SGD,**************8146,SG,17
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-08T05:45:54.372,auth,OK,pacs.008,FAST,1624.8,SGD,**************8146,SG,71
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-08T05:45:54.431,validation,OK,pacs.008,FAST,1624.8,SGD,**************8146,SG,42
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-08T05:45:54.545,aml,OK,pacs.008,FAST,1624.8,SGD,**************8146,SG,91
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-08T05:45:54.739,payment-hub,OK,pacs.008,FAST,1624.8,SGD,**************8146,SG,133
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-08T05:45:54.804,core-banking,OK,pacs.008,FAST,1624.8,SGD,**************8146,SG,121
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-08T05:45:54.989,settlement,SETTLED,pacs.008,FAST,1624.8,SGD,**************8146,SG,236
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T21:33:28.457,gateway,OK,pacs.008,SWIFT,97.06,USD,**************6929,US,44
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T21:33:28.528,auth,OK,pacs.008,SWIFT,97.06,USD,**************6929,US,27
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T21:33:28.633,validation,OK,pacs.008,SWIFT,97.06,USD,**************6929,US,69
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T21:33:28.836,aml,OK,pacs.008,SWIFT,97.06,USD,**************6929,US,44
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T21:33:28.925,payment-hub,OK,pacs.008,SWIFT,97.06,USD,**************6929,US,145
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T21:33:29.214,core-banking,OK,pacs.008,SWIFT,97.06,USD,**************6929,US,122
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T21:33:29.257,settlement,SETTLED,pacs.008,SWIFT,97.06,USD,**************6929,US,192
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:36:41.556,gateway,OK,MT103,FAST,126.5,SGD,**************7221,SG,34
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:36:41.697,auth,OK,MT103,FAST,126.5,SGD,**************7221,SG,88
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:36:41.793,validation,OK,MT103,FAST,126.5,SGD,**************7221,SG,61
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:37:11.810,aml,OK,MT103,FAST,126.5,SGD,**************7221,SG,238
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:37:11.862,payment-hub,OK,MT103,FAST,126.5,SGD,**************7221,SG,78
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:37:11.948,core-banking,OK,MT103,FAST,126.5,SGD,**************7221,SG,86
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-10T03:37:12.041,settlement,SETTLED,MT103,FAST,126.5,SGD,**************7221,SG,300
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T19:34:47.240,gateway,OK,pacs.008,FAST,1189.99,SGD,**************9054,SG,55
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T19:34:47.318,auth,OK,pacs.008,FAST,1189.99,SGD,**************9054,SG,63
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T19:34:47.382,validation,OK,pacs.008,FAST,1189.99,SGD,**************9054,SG,120
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T19:34:47.518,aml,TIMEOUT,pacs.008,FAST,1189.99,SGD,**************9054,SG,30000
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-01T19:34:47.590,payment-hub,FAILED,pacs.008,FAST,1189.99,SGD,**************9054,SG,150
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T02:19:32.780,gateway,OK,pacs.008,FAST,621.46,MYR,**************7160,SG,53
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T02:19:32.854,auth,OK,pacs.008,FAST,621.46,MYR,**************7160,SG,67
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T02:19:32.951,validation,OK,pacs.008,FAST,621.46,MYR,**************7160,SG,49
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T02:19:33.005,aml,OK,pacs.008,FAST,621.46,MYR,**************7160,SG,265
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T02:19:33.089,payment-hub,OK,pacs.008,FAST,621.46,MYR,**************7160,SG,95
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T02:19:33.167,core-banking,OK,pacs.008,FAST,621.46,MYR,**************7160,SG,149
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-06T02:19:33.245,settlement,SETTLED,pacs.008,FAST,621.46,MYR,**************7160,SG,70
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T13:37:27.728,gateway,OK,MT103,FAST,877.82,SGD,**************0855,SG,19
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T13:37:27.885,auth,OK,MT103,FAST,877.82,SGD,**************0855,SG,30
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T13:37:28.044,validation,OK,MT103,FAST,877.82,SGD,**************0855,SG,51
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T13:37:28.179,aml,OK,MT103,FAST,877.82,SGD,**************0855,SG,50
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T13:37:28.260,payment-hub,OK,MT103,FAST,877.82,SGD,**************0855,SG,114
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T13:37:28.319,core-banking,OK,MT103,FAST,877.82,SGD,**************0855,SG,136
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-14T13:37:28.538,settlement,SETTLED,MT103,FAST,877.82,SGD,**************0855,SG,272
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T05:42:21.538,gateway,OK,MT103,FAST,2461.78,USD,**************5635,MY,57
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T05:42:21.597,auth,OK,MT103,FAST,2461.78,USD,**************5635,MY,81
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T05:42:21.693,validation,OK,MT103,FAST,2461.78,USD,**************5635,MY,79
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T05:42:21.770,aml,OK,MT103,FAST,2461.78,USD,**************5635,MY,150
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T05:42:21.817,payment-hub,OK,MT103,FAST,2461.78,USD,**************5635,MY,127
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T05:42:21.895,core-banking,OK,MT103,FAST,2461.78,USD,**************5635,MY,76
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T05:42:21.994,settlement,SETTLED,MT103,FAST,2461.78,USD,**************5635,MY,193
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T07:53:02.925,gateway,OK,pacs.008,SWIFT,751.89,SGD,**************5235,SG,25
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T07:53:03.078,auth,OK,pacs.008,SWIFT,751.89,SGD,**************5235,SG,32
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T07:53:03.141,validation,OK,pacs.008,SWIFT,751.89,SGD,**************5235,SG,114
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T07:53:03.189,aml,OK,pacs.008,SWIFT,751.89,SGD,**************5235,SG,58
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T07:53:03.353,payment-hub,OK,pacs.008,SWIFT,751.89,SGD,**************5235,SG,82
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T07:53:33.375,core-banking,OK,pacs.008,SWIFT,751.89,SGD,**************5235,SG,173
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-05T07:53:33.402,settlement,SETTLED,pacs.008,SWIFT,751.89,SGD,**************5235,SG,363
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T15:52:18.664,gateway,OK,pacs.008,FAST,891.39,SGD,**************6886,GB,31
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T15:52:18.746,auth,OK,pacs.008,FAST,891.39,SGD,**************6886,GB,70
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T15:52:18.804,validation,OK,pacs.008,FAST,891.39,SGD,**************6886,GB,35
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T15:52:18.898,aml,OK,pacs.008,FAST,891.39,SGD,**************6886,GB,165
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T15:52:19.137,payment-hub,OK,pacs.008,FAST,891.39,SGD,**************6886,GB,53
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T15:52:19.322,core-banking,OK,pacs.008,FAST,891.39,SGD,**************6886,GB,165
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-09T15:52:19.420,settlement,SETTLED,pacs.008,FAST,891.39,SGD,**************6886,GB,301
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:08:59.133,gateway,OK,pacs.008,CARDS,598.33,MYR,**************1537,SG,33
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:08:59.218,auth,OK,pacs.008,CARDS,598.33,MYR,**************1537,SG,52
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:08:59.285,validation,OK,pacs.008,CARDS,598.33,MYR,**************1537,SG,51
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:09:29.294,aml,OK,pacs.008,CARDS,598.33,MYR,**************1537,SG,226
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:09:29.545,payment-hub,OK,pacs.008,CARDS,598.33,MYR,**************1537,SG,30
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:09:29.797,core-banking,OK,pacs.008,CARDS,598.33,MYR,**************1537,SG,122
3eb13b90-4668-5257-bdd6-40fb06671ad1,2026-07-04T10:09:29.950,settlement,SETTLED,pacs.008,CARDS,598.33,MYR,**************1537,SG,263
