uetr,ts,service,status,msg_type,rail,amount,currency,debtor_account,country,latency_ms
ffeb3c43-f348-2ac9-c6fe-e3e2265a5c86,2026-07-08T06:33:49.834,gateway,OK,pacs.008,FAST,781.37,INR,**************3048,IN,24
ffeb3c43-f348-2ac9-c6fe-e3e2265a5c86,2026-07-08T06:33:49.991,auth,OK,pacs.008,FAST,781.37,INR,**************3048,IN,36
ffeb3c43-f348-2ac9-c6fe-e3e2265a5c86,2026-07-08T06:33:50.140,validation,OK,pacs.008,FAST,781.37,INR,**************3048,IN,104
ffeb3c43-f348-2ac9-c6fe-e3e2265a5c86,2026-07-08T06:33:50.415,aml,TIMEOUT,pacs.008,FAST,781.37,INR,**************3048,IN,30000
ffeb3c43-f348-2ac9-c6fe-e3e2265a5c86,2026-07-08T06:33:50.478,payment-hub,FAILED,pacs.008,FAST,781.37,INR,**************3048,IN,70
805a3118-aa9d-cc09-a746-eda8dc8fa795,2026-07-02T05:08:23.923,gateway,OK,MT103,SWIFT,1941.95,MYR,**************7104,MY,43
805a3118-aa9d-cc09-a746-eda8dc8fa795,2026-07-02T05:08:23.959,auth,OK,MT103,SWIFT,1941.95,MYR,**************7104,MY,45
805a3118-aa9d-cc09-a746-eda8dc8fa795,2026-07-02T05:08:24.025,validation,OK,MT103,SWIFT,1941.95,MYR,**************7104,MY,29
805a3118-aa9d-cc09-a746-eda8dc8fa795,2026-07-02T05:08:24.088,aml,OK,MT103,SWIFT,1941.95,MYR,**************7104,MY,128
805a3118-aa9d-cc09-a746-eda8dc8fa795,2026-07-02T05:08:24.168,payment-hub,OK,MT103,SWIFT,1941.95,MYR,**************7104,MY,148
805a3118-aa9d-cc09-a746-eda8dc8fa795,2026-07-02T05:08:24.226,core-banking,OK,MT103,SWIFT,1941.95,MYR,**************7104,MY,56
805a3118-aa9d-cc09-a746-eda8dc8fa795,2026-07-02T05:08:24.314,settlement,SETTLED,MT103,SWIFT,1941.95,MYR,**************7104,MY,250
5d517b6d-0c22-7cfc-9ae2-0544cd5493fa,2026-07-15T05:27:34.157,gateway,OK,MT103,SWIFT,529.67,MYR,**************9351,MY,39
5d517b6d-0c22-7cfc-9ae2-0544cd5493fa,2026-07-15T05:27:34.301,auth,OK,MT103,SWIFT,529.67,MYR,**************9351,MY,80
5d517b6d-0c22-7cfc-9ae2-0544cd5493fa,2026-07-15T05:27:34.365,validation,OK,MT103,SWIFT,529.67,MYR,**************9351,MY,28
5d517b6d-0c22-7cfc-9ae2-0544cd5493fa,2026-07-15T05:27:34.496,aml,OK,MT103,SWIFT,529.67,MYR,**************9351,MY,299
5d517b6d-0c22-7cfc-9ae2-0544cd5493fa,2026-07-15T05:27:34.568,payment-hub,OK,MT103,SWIFT,529.67,MYR,**************9351,MY,85
5d517b6d-0c22-7cfc-9ae2-0544cd5493fa,2026-07-15T05:27:34.647,core-banking,OK,MT103,SWIFT,529.67,MYR,**************9351,MY,105
5d517b6d-0c22-7cfc-9ae2-0544cd5493fa,2026-07-15T05:27:34.718,settlement,SETTLED,MT103,SWIFT,529.67,MYR,**************9351,MY,299
48df8a52-7e72-484c-646a-0b6700be70dd,2026-07-07T18:52:31.981,gateway,OK,0200,CARDS,223.2,SGD,**************1169,SG,22
48df8a52-7e72-484c-646a-0b6700be70dd,2026-07-07T18:52:32.045,auth,OK,0200,CARDS,223.2,SGD,**************1169,SG,61
48df8a52-7e72-484c-646a-0b6700be70dd,2026-07-07T18:52:32.111,validation,OK,0200,CARDS,223.2,SGD,**************1169,SG,34
48df8a52-7e72-484c-646a-0b6700be70dd,2026-07-07T18:52:32.196,aml,OK,0200,CARDS,223.2,SGD,**************1169,SG,274
48df8a52-7e72-484c-646a-0b6700be70dd,2026-07-07T18:52:32.305,payment-hub,OK,0200,CARDS,223.2,SGD,**************1169,SG,81
48df8a52-7e72-484c-646a-0b6700be70dd,2026-07-07T18:52:32.405,core-banking,OK,0200,CARDS,223.2,SGD,**************1169,SG,91
48df8a52-7e72-484c-646a-0b6700be70dd,2026-07-07T18:52:32.498,settlement,SETTLED,0200,CARDS,223.2,SGD,**************1169,SG,214
fda7f9f0-93e7-d61d-3d55-b572c1480b18,2026-07-01T21:43:12.112,gateway,OK,pacs.008,FAST,396.49,MYR,**************5178,MY,44
fda7f9f0-93e7-d61d-3d55-b572c1480b18,2026-07-01T21:43:12.204,auth,OK,pacs.008,FAST,396.49,MYR,**************5178,MY,77
fda7f9f0-93e7-d61d-3d55-b572c1480b18,2026-07-01T21:43:12.270,validation,OK,pacs.008,FAST,396.49,MYR,**************5178,MY,30
fda7f9f0-93e7-d61d-3d55-b572c1480b18,2026-07-01T21:43:12.440,aml,TIMEOUT,pacs.008,FAST,396.49,MYR,**************5178,MY,30000
fda7f9f0-93e7-d61d-3d55-b572c1480b18,2026-07-01T21:43:12.543,payment-hub,FAILED,pacs.008,FAST,396.49,MYR,**************5178,MY,36
01df0957-197e-585d-09a6-19f0d5da932d,2026-07-05T09:46:55.573,gateway,OK,0200,CARDS,703.96,SGD,**************9500,SG,43
01df0957-197e-585d-09a6-19f0d5da932d,2026-07-05T09:46:55.815,auth,OK,0200,CARDS,703.96,SGD,**************9500,SG,47
01df0957-197e-585d-09a6-19f0d5da932d,2026-07-05T09:46:55.999,validation,OK,0200,CARDS,703.96,SGD,**************9500,SG,75
01df0957-197e-585d-09a6-19f0d5da932d,2026-07-05T09:46:56.085,aml,TIMEOUT,0200,CARDS,703.96,SGD,**************9500,SG,30000
01df0957-197e-585d-09a6-19f0d5da932d,2026-07-05T09:46:56.114,payment-hub,FAILED,0200,CARDS,703.96,SGD,**************9500,SG,121
a1de5c3a-3c2a-2af8-2e0b-63e518c91aa6,2026-07-05T01:23:17.458,gateway,OK,0200,CARDS,406.85,SGD,**************0154,SG,41
a1de5c3a-3c2a-2af8-2e0b-63e518c91aa6,2026-07-05T01:23:17.541,auth,OK,0200,CARDS,406.85,SGD,**************0154,SG,90
a1de5c3a-3c2a-2af8-2e0b-63e518c91aa6,2026-07-05T01:23:17.644,validation,OK,0200,CARDS,406.85,SGD,**************0154,SG,118
a1de5c3a-3c2a-2af8-2e0b-63e518c91aa6,2026-07-05T01:23:17.732,aml,OK,0200,CARDS,406.85,SGD,**************0154,SG,44
a1de5c3a-3c2a-2af8-2e0b-63e518c91aa6,2026-07-05T01:23:17.843,payment-hub,OK,0200,CARDS,406.85,SGD,**************0154,SG,139
a1de5c3a-3c2a-2af8-2e0b-63e518c91aa6,2026-07-05T01:23:17.985,core-banking,OK,0200,CARDS,406.85,SGD,**************0154,SG,229
a1de5c3a-3c2a-2af8-2e0b-63e518c91aa6,2026-07-05T01:23:18.145,settlement,SETTLED,0200,CARDS,406.85,SGD,**************0154,SG,217
27390220-bd0c-262b-bcb3-44eb431851af,2026-07-12T02:27:59.538,gateway,OK,MT103,SWIFT,468.38,SGD,**************4405,SG,42
27390220-bd0c-262b-bcb3-44eb431851af,2026-07-12T02:27:59.579,auth,OK,MT103,SWIFT,468.38,SGD,**************4405,SG,66
27390220-bd0c-262b-bcb3-44eb431851af,2026-07-12T02:27:59.670,validation,OK,MT103,SWIFT,468.38,SGD,**************4405,SG,27
27390220-bd0c-262b-bcb3-44eb431851af,2026-07-12T02:27:59.719,aml,TIMEOUT,MT103,SWIFT,468.38,SGD,**************4405,SG,30000
27390220-bd0c-262b-bcb3-44eb431851af,2026-07-12T02:27:59.807,payment-hub,FAILED,MT103,SWIFT,468.38,SGD,**************4405,SG,117
2db0da65-d5df-cfc9-84b4-97954e18db1b,2026-07-11T21:35:38.708,gateway,OK,pacs.008,FAST,1186.8,MYR,**************7383,MY,54
2db0da65-d5df-cfc9-84b4-97954e18db1b,2026-07-11T21:35:38.838,auth,OK,pacs.008,FAST,1186.8,MYR,**************7383,MY,73
2db0da65-d5df-cfc9-84b4-97954e18db1b,2026-07-11T21:35:38.903,validation,OK,pacs.008,FAST,1186.8,MYR,**************7383,MY,100
2db0da65-d5df-cfc9-84b4-97954e18db1b,2026-07-11T21:35:39.140,aml,OK,pacs.008,FAST,1186.8,MYR,**************7383,MY,149
2db0da65-d5df-cfc9-84b4-97954e18db1b,2026-07-11T21:35:39.383,payment-hub,OK,pacs.008,FAST,1186.8,MYR,**************7383,MY,59
2db0da65-d5df-cfc9-84b4-97954e18db1b,2026-07-11T21:35:39.551,core-banking,OK,pacs.008,FAST,1186.8,MYR,**************7383,MY,89
2db0da65-d5df-cfc9-84b4-97954e18db1b,2026-07-11T21:35:39.688,settlement,SETTLED,pacs.008,FAST,1186.8,MYR,**************7383,MY,137
01696fc9-cd8e-a86a-cbbd-cd985eb651ce,2026-07-12T10:18:16.396,gateway,OK,MT103,SWIFT,323.04,INR,**************8378,HK,32
01696fc9-cd8e-a86a-cbbd-cd985eb651ce,2026-07-12T10:18:16.556,auth,OK,MT103,SWIFT,323.04,INR,**************8378,HK,75
01696fc9-cd8e-a86a-cbbd-cd985eb651ce,2026-07-12T10:18:16.707,validation,OK,MT103,SWIFT,323.04,INR,**************8378,HK,95
01696fc9-cd8e-a86a-cbbd-cd985eb651ce,2026-07-12T10:18:16.814,aml,OK,MT103,SWIFT,323.04,INR,**************8378,HK,282
01696fc9-cd8e-a86a-cbbd-cd985eb651ce,2026-07-12T10:18:16.892,payment-hub,OK,MT103,SWIFT,323.04,INR,**************8378,HK,82
01696fc9-cd8e-a86a-cbbd-cd985eb651ce,2026-07-12T10:18:16.953,core-banking,OK,MT103,SWIFT,323.04,INR,**************8378,HK,116
01696fc9-cd8e-a86a-cbbd-cd985eb651ce,2026-07-12T10:18:16.998,settlement,SETTLED,MT103,SWIFT,323.04,INR,**************8378,HK,63
47c9bd87-ea35-5ce8-e25e-1196c4d2649b,2026-07-13T07:00:10.284,gateway,OK,0200,CARDS,2056.73,SGD,**************4491,SG,23
47c9bd87-ea35-5ce8-e25e-1196c4d2649b,2026-07-13T07:00:10.353,auth,OK,0200,CARDS,2056.73,SGD,**************4491,SG,78
47c9bd87-ea35-5ce8-e25e-1196c4d2649b,2026-07-13T07:00:10.418,validation,OK,0200,CARDS,2056.73,SGD,**************4491,SG,106
47c9bd87-ea35-5ce8-e25e-1196c4d2649b,2026-07-13T07:00:10.444,aml,OK,0200,CARDS,2056.73,SGD,**************4491,SG,258
47c9bd87-ea35-5ce8-e25e-1196c4d2649b,2026-07-13T07:00:10.534,payment-hub,OK,0200,CARDS,2056.73,SGD,**************4491,SG,129
47c9bd87-ea35-5ce8-e25e-1196c4d2649b,2026-07-13T07:00:10.650,core-banking,OK,0200,CARDS,2056.73,SGD,**************4491,SG,241
47c9bd87-ea35-5ce8-e25e-1196c4d2649b,2026-07-13T07:00:10.720,settlement,SETTLED,0200,CARDS,2056.73,SGD,**************4491,SG,137
95df17fc-5133-43fb-0264-c8d9be72a169,2026-07-15T02:43:02.231,gateway,OK,MT103,SWIFT,975.34,MYR,**************4576,MY,56
95df17fc-5133-43fb-0264-c8d9be72a169,2026-07-15T02:43:02.269,auth,OK,MT103,SWIFT,975.34,MYR,**************4576,MY,68
95df17fc-5133-43fb-0264-c8d9be72a169,2026-07-15T02:43:02.400,validation,OK,MT103,SWIFT,975.34,MYR,**************4576,MY,58
95df17fc-5133-43fb-0264-c8d9be72a169,2026-07-15T02:43:02.468,aml,OK,MT103,SWIFT,975.34,MYR,**************4576,MY,81
95df17fc-5133-43fb-0264-c8d9be72a169,2026-07-15T02:43:02.573,payment-hub,OK,MT103,SWIFT,975.34,MYR,**************4576,MY,43
95df17fc-5133-43fb-0264-c8d9be72a169,2026-07-15T02:43:02.647,core-banking,OK,MT103,SWIFT,975.34,MYR,**************4576,MY,146
95df17fc-5133-43fb-0264-c8d9be72a169,2026-07-15T02:43:02.718,settlement,SETTLED,MT103,SWIFT,975.34,MYR,**************4576,MY,277
cbf9855a-1aab-3d29-3a4c-f1c0d0722bbf,2026-07-04T17:25:11.288,gateway,OK,0200,CARDS,3938.81,INR,**************2704,IN,49
cbf9855a-1aab-3d29-3a4c-f1c0d0722bbf,2026-07-04T17:25:11.496,auth,OK,0200,CARDS,3938.81,INR,**************2704,IN,47
cbf9855a-1aab-3d29-3a4c-f1c0d0722bbf,2026-07-04T17:25:11.528,validation,OK,0200,CARDS,3938.81,INR,**************2704,IN,101
cbf9855a-1aab-3d29-3a4c-f1c0d0722bbf,2026-07-04T17:25:11.644,aml,TIMEOUT,0200,CARDS,3938.81,INR,**************2704,IN,30000
cbf9855a-1aab-3d29-3a4c-f1c0d0722bbf,2026-07-04T17:25:11.800,payment-hub,FAILED,0200,CARDS,3938.81,INR,**************2704,IN,104
110073c8-8922-aadf-eda6-680d0e08d01d,2026-07-04T03:21:45.886,gateway,OK,pacs.008,FAST,169.88,INR,**************1887,IN,50
110073c8-8922-aadf-eda6-680d0e08d01d,2026-07-04T03:21:45.957,auth,OK,pacs.008,FAST,169.88,INR,**************1887,IN,43
110073c8-8922-aadf-eda6-680d0e08d01d,2026-07-04T03:21:46.005,validation,OK,pacs.008,FAST,169.88,INR,**************1887,IN,65
110073c8-8922-aadf-eda6-680d0e08d01d,2026-07-04T03:21:46.067,aml,OK,pacs.008,FAST,169.88,INR,**************1887,IN,122
110073c8-8922-aadf-eda6-680d0e08d01d,2026-07-04T03:21:46.284,payment-hub,OK,pacs.008,FAST,169.88,INR,**************1887,IN,146
110073c8-8922-aadf-eda6-680d0e08d01d,2026-07-04T03:21:46.442,core-banking,OK,pacs.008,FAST,169.88,INR,**************1887,IN,71
110073c8-8922-aadf-eda6-680d0e08d01d,2026-07-04T03:21:46.520,settlement,SETTLED,pacs.008,FAST,169.88,INR,**************1887,IN,379
d52e7173-06cc-643a-223e-6cc6aa11dde7,2026-07-10T17:01:54.631,gateway,OK,MT103,SWIFT,655.6,MYR,**************5931,MY,33
d52e7173-06cc-643a-223e-6cc6aa11dde7,2026-07-10T17:01:54.702,auth,OK,MT103,SWIFT,655.6,MYR,**************5931,MY,48
d52e7173-06cc-643a-223e-6cc6aa11dde7,2026-07-10T17:01:54.758,validation,OK,MT103,SWIFT,655.6,MYR,**************5931,MY,42
d52e7173-06cc-643a-223e-6cc6aa11dde7,2026-07-10T17:01:54.832,aml,OK,MT103,SWIFT,655.6,MYR,**************5931,MY,150
d52e7173-06cc-643a-223e-6cc6aa11dde7,2026-07-10T17:01:54.922,payment-hub,OK,MT103,SWIFT,655.6,MYR,**************5931,MY,33
d52e7173-06cc-643a-223e-6cc6aa11dde7,2026-07-10T17:01:55.034,core-banking,OK,MT103,SWIFT,655.6,MYR,**************5931,MY,111
d52e7173-06cc-643a-223e-6cc6aa11dde7,2026-07-10T17:01:55.146,settlement,SETTLED,MT103,SWIFT,655.6,MYR,**************5931,MY,374
eeba9f38-bea3-538d-e882-fae3171623cc,2026-07-02T20:43:28.040,gateway,OK,pacs.008,FAST,2069.93,INR,**************9452,IN,36
eeba9f38-bea3-538d-e882-fae3171623cc,2026-07-02T20:43:28.117,auth,OK,pacs.008,FAST,2069.93,INR,**************9452,IN,31
eeba9f38-bea3-538d-e882-fae3171623cc,2026-07-02T20:43:28.311,validation,OK,pacs.008,FAST,2069.93,INR,**************9452,IN,89
eeba9f38-bea3-538d-e882-fae3171623cc,2026-07-02T20:43:28.391,aml,OK,pacs.008,FAST,2069.93,INR,**************9452,IN,110
eeba9f38-bea3-538d-e882-fae3171623cc,2026-07-02T20:43:28.655,payment-hub,OK,pacs.008,FAST,2069.93,INR,**************9452,IN,47
eeba9f38-bea3-538d-e882-fae3171623cc,2026-07-02T20:43:28.723,core-banking,OK,pacs.008,FAST,2069.93,INR,**************9452,IN,138
eeba9f38-bea3-538d-e882-fae3171623cc,2026-07-02T20:43:28.826,settlement,SETTLED,pacs.008,FAST,2069.93,INR,**************9452,IN,156
ba3864bb-f1e1-0639-8d59-226ae3e3ffc9,2026-07-14T21:29:32.325,gateway,OK,pacs.008,FAST,1135.89,EUR,**************9058,MY,18
ba3864bb-f1e1-0639-8d59-226ae3e3ffc9,2026-07-14T21:29:32.420,auth,OK,pacs.008,FAST,1135.89,EUR,**************9058,MY,80
ba3864bb-f1e1-0639-8d59-226ae3e3ffc9,2026-07-14T21:29:32.515,validation,OK,pacs.008,FAST,1135.89,EUR,**************9058,MY,105
ba3864bb-f1e1-0639-8d59-226ae3e3ffc9,2026-07-14T21:29:32.553,aml,OK,pacs.008,FAST,1135.89,EUR,**************9058,MY,224
ba3864bb-f1e1-0639-8d59-226ae3e3ffc9,2026-07-14T21:29:32.678,payment-hub,OK,pacs.008,FAST,1135.89,EUR,**************9058,MY,73
ba3864bb-f1e1-0639-8d59-226ae3e3ffc9,2026-07-14T21:29:32.741,core-banking,OK,pacs.008,FAST,1135.89,EUR,**************9058,MY,157
ba3864bb-f1e1-0639-8d59-226ae3e3ffc9,2026-07-14T21:29:32.931,settlement,SETTLED,pacs.008,FAST,1135.89,EUR,**************9058,MY,393
92d7194f-fa77-3c32-1c97-566473098641,2026-07-07T09:30:48.331,gateway,OK,pacs.008,FAST,612.67,SGD,**************5182,SG,38
92d7194f-fa77-3c32-1c97-566473098641,2026-07-07T09:30:48.390,auth,OK,pacs.008,FAST,612.67,SGD,**************5182,SG,29
92d7194f-fa77-3c32-1c97-566473098641,2026-07-07T09:30:48.609,validation,OK,pacs.008,FAST,612.67,SGD,**************5182,SG,105
92d7194f-fa77-3c32-1c97-566473098641,2026-07-07T09:30:48.750,aml,OK,pacs.008,FAST,612.67,SGD,**************5182,SG,240
92d7194f-fa77-3c32-1c97-566473098641,2026-07-07T09:30:49.043,payment-hub,OK,pacs.008,FAST,612.67,SGD,**************5182,SG,34
92d7194f-fa77-3c32-1c97-566473098641,2026-07-07T09:30:49.151,core-banking,OK,pacs.008,FAST,612.67,SGD,**************5182,SG,114
92d7194f-fa77-3c32-1c97-566473098641,2026-07-07T09:30:49.231,settlement,SETTLED,pacs.008,FAST,612.67,SGD,**************5182,SG,168
9cae754d-4a54-eab5-638b-96c2bccc76b8,2026-07-13T00:20:09.132,gateway,OK,pacs.008,FAST,105.79,MYR,**************9570,SG,31
9cae754d-4a54-eab5-638b-96c2bccc76b8,2026-07-13T00:20:09.233,auth,OK,pacs.008,FAST,105.79,MYR,**************9570,SG,59
9cae754d-4a54-eab5-638b-96c2bccc76b8,2026-07-13T00:20:09.281,validation,OK,pacs.008,FAST,105.79,MYR,**************9570,SG,102
9cae754d-4a54-eab5-638b-96c2bccc76b8,2026-07-13T00:20:09.409,aml,OK,pacs.008,FAST,105.79,MYR,**************9570,SG,145
9cae754d-4a54-eab5-638b-96c2bccc76b8,2026-07-13T00:20:09.521,payment-hub,OK,pacs.008,FAST,105.79,MYR,**************9570,SG,130
9cae754d-4a54-eab5-638b-96c2bccc76b8,2026-07-13T00:20:09.630,core-banking,OK,pacs.008,FAST,105.79,MYR,**************9570,SG,117
9cae754d-4a54-eab5-638b-96c2bccc76b8,2026-07-13T00:20:09.740,settlement,SETTLED,pacs.008,FAST,105.79,MYR,**************9570,SG,96
544d8e8d-cc22-9113-2f87-5323a0b94ee3,2026-07-07T16:14:27.993,gateway,OK,MT103,SWIFT,527.21,MYR,**************7509,SG,15
544d8e8d-cc22-9113-2f87-5323a0b94ee3,2026-07-07T16:14:28.270,auth,OK,MT103,SWIFT,527.21,MYR,**************7509,SG,36
544d8e8d-cc22-9113-2f87-5323a0b94ee3,2026-07-07T16:14:28.338,validation,OK,MT103,SWIFT,527.21,MYR,**************7509,SG,76
